4555479 39715.625 33796.875 6378231(24914) 92 8952039(34968) 66 +9677
4565156 39712.500 33796.875 6343661(24779) 93 8952039(34968) 66 +24779
4589935 39709.375 33796.875 6309647(24647) 94 8952039(34968) 66 +512
4590447 39709.375 33793.750 6309647(24647) 94 8884477(34704) 67 +24135
4614582 39706.250 33793.750 6276175(24516) 95 8884477(34704) 67 +10569
4625151 39706.250 33790.625 6276175(24516) 95 8818422(34446) 68 +13947
4639098 39703.125 33790.625 6243230(24387) 96 8818422(34446) 68 +20499
4659597 39703.125 33787.500 6243230(24387) 96 8753819(34194) 69 +3888
4663485 39700.000 33787.500 6210798(24260) 97 8753819(34194) 69 +24260
4687745 39696.875 33787.500 6178866(24136) 98 8753819(34194) 69 +6046
4693791 39696.875 33784.375 6178866(24136) 98 8690615(33947) 70 +18090
4711881 39693.750 33784.375 6147422(24013) 99 8690615(33947) 70 +15857
4727738 39693.750 33781.250 6147422(24013) 99 8628761(33706) 71 +8156
4735894 39690.625 33781.250 6116453(23892) 100 8628761(33706) 71 +23892
4759786 39687.500 33781.250 6085947(23773) 101 8628761(33706) 71 +1658
4761444 39687.500 33778.125 6085947(23773) 101 8568209(33469) 72 +22115
4783559 39684.375 33778.125 6055893(23655) 102 8568209(33469) 72 +11354
4794913 39684.375 33775.000 6055893(23655) 102 8508914(33237) 73 +12301
4807214 39681.250 33775.000 6026280(23540) 103 8508914(33237) 73 +20936
4828150 39681.250 33771.875 6026280(23540) 103 8450833(33011) 74 +2604
4830754 39678.125 33771.875 5997098(23426) 104 8450833(33011) 74 +23426
4854180 39675.000 33771.875 5968335(23313) 105 8450833(33011) 74 +6981
4861161 39675.000 33768.750 5968335(23313) 105 8393926(32788) 75 +16332
4877493 39671.875 33768.750 5939982(23203) 106 8393926(32788) 75 +16456
4893949 39671.875 33765.625 5939982(23203) 106 8338153(32570) 76 +6747
4900696 39668.750 33765.625 5912030(23093) 107 8338153(32570) 76 +23093
4923789 39665.625 33765.625 5884469(22986) 108 8338153(32570) 76 +2730
4926519 39665.625 33762.500 5884469(22986) 108 8283477(32357) 77 +20256
4946775 39662.500 33762.500 5857290(22880) 109 8283477(32357) 77 +12101
4958876 39662.500 33759.375 5857290(22880) 109 8229863(32147) 78 +10779
4969655 39659.375 33759.375 5830484(22775) 110 8229863(32147) 78 +21368
4991023 39659.375 33756.250 5830484(22775) 110 8177277(31942) 79 +1407
4992430 39656.250 33756.250 5804042(22672) 111 8177277(31942) 79 +22672
5015102 39653.125 33756.250 5777957(22570) 112 8177277(31942) 79 +7863
5022965 39653.125 33753.125 5777957(22570) 112 8125686(31740) 80 +14707
5037672 39650.000 33753.125 5752220(22469) 113 8125686(31740) 80 +17033
5054705 39650.000 33750.000 5752220(22469) 113 8075059(31543) 81 +5436
5060141 39646.875 33750.000 5726824(22370) 114 8075059(31543) 81 +22370
5082511 39643.750 33750.000 5701762(22272) 115 8075059(31543) 81 +3737
5086248 39643.750 33746.875 5701762(22272) 115 8025367(31349) 82 +18535
5104783 39640.625 33746.875 5677026(22175) 116 8025367(31349) 82 +12814
5117597 39640.625 33743.750 5677026(22175) 116 7976581(31158) 83 +9361
5126958 39637.500 33743.750 5652609(22080) 117 7976581(31158) 83 +21797
5148755 39637.500 33740.625 5652609(22080) 117 7928674(30971) 84 +283
5149038 39634.375 33740.625 5628505(21986) 118 7928674(30971) 84 +21986
5171024 39631.250 33740.625 5604706(21893) 119 7928674(30971) 84 +8702
5179726 39631.250 33737.500 5604706(21893) 119 7881620(30787) 85 +13191
5192917 39628.125 33737.500 5581207(21801) 120 7881620(30787) 85 +17596
5210513 39628.125 33734.375 5581207(21801) 120 7835394(30607) 86 +4205
5214718 39625.000 33734.375 5558001(21710) 121 7835394(30607) 86 +21710
5236428 39621.875 33734.375 5535082(21621) 122 7835394(30607) 86 +4692
5241120 39621.875 33731.250 5535082(21621) 122 7789972(30429) 87 +16929
5258049 39618.750 33731.250 5512444(21532) 123 7789972(30429) 87 +13500
5271549 39618.750 33728.125 5512444(21532) 123 7745331(30255) 88 +8032
5279581 39615.625 33728.125 5490082(21445) 124 7745331(30255) 88 +21445
5301026 39612.500 33728.125 5467990(21359) 125 7745331(30255) 88 +778
5301804 39612.500 33725.000 5467990(21359) 125 7701449(30083) 89 +20581
5322385 39609.375 33725.000 5446162(21274) 126 7701449(30083) 89 +9502
5331887 39609.375 33721.875 5446162(21274) 126 7658304(29915) 90 +11772
5343659 39606.250 33721.875 5424594(21189) 127 7658304(29915) 90 +18143
5361802 39606.250 33718.750 5424594(21189) 127 7615876(29749) 91 +3046
5364848 39603.125 33718.750 5403280(21106) 128 7615876(29749) 91 +21106
5385954 39600.000 33718.750 5382215(21024) 129 7615876(29749) 91 +5597
5391551 39600.000 33715.625 5382215(21024) 129 7574146(29586) 92 +15427
5406978 39596.875 33715.625 5361395(20942) 130 7574146(29586) 92 +14159
5421137 39596.875 33712.500 5361395(20942) 130 7533094(29426) 93 +6783
5427920 39593.750 33712.500 5340814(20862) 131 7533094(29426) 93 +20862
5448782 39590.625 33712.500 5320469(20783) 132 7533094(29426) 93 +1781
5450563 39590.625 33709.375 5320469(20783) 132 7492703(29268) 94 +19002
5469565 39587.500 33709.375 5300354(20704) 133 7492703(29268) 94 +10266
5479831 39587.500 33706.250 5300354(20704) 133 7452954(29113) 95 +10438
5490269 39584.375 33706.250 5280466(20626) 134 7452954(29113) 95 +18675
5508944 39584.375 33703.125 5280466(20626) 134 7413831(28960) 96 +1951
5510895 39581.250 33703.125 5260800(20550) 135 7413831(28960) 96 +20550
5531445 39578.125 33703.125 5241352(20474) 136 7413831(28960) 96 +6459
5537904 39578.125 33700.000 5241352(20474) 136 7375318(28809) 97 +14015
5551919 39575.000 33700.000 5222118(20398) 137 7375318(28809) 97 +14794
5566713 39575.000 33696.875 5222118(20398) 137 7337399(28661) 98 +5604
5572317 39571.875 33696.875 5203094(20324) 138 7337399(28661) 98 +20324
5592641 39568.750 33696.875 5184277(20251) 139 7337399(28661) 98 +2733
5595374 39568.750 33693.750 5184277(20251) 139 7300059(28515) 99 +17518
5612892 39565.625 33693.750 5165663(20178) 140 7300059(28515) 99 +10997
5623889 39565.625 33690.625 5165663(20178) 140 7263283(28372) 100 +9181
5633070 39562.500 33690.625 5147248(20106) 141 7263283(28372) 100 +19191
5652261 39562.500 33687.500 5147248(20106) 141 7227058(28230) 101 +915
5653176 39559.375 33687.500 5129028(20035) 142 7227058(28230) 101 +20035
5673211 39556.250 33687.500 5111000(19964) 143 7227058(28230) 101 +7280
5680491 39556.250 33684.375 5111000(19964) 143 7191369(28091) 102 +12684
5693175 39553.125 33684.375 5093161(19895) 144 7191369(28091) 102 +15407
5708582 39553.125 33681.250 5093161(19895) 144 7156204(27953) 103 +4488
5713070 39550.000 33681.250 5075508(19826) 145 7156204(27953) 103 +19826
5732896 39546.875 33681.250 5058037(19757) 146 7156204(27953) 103 +3639
5736535 39546.875 33678.125 5058037(19757) 146 7121550(27818) 104 +16118
5752653 39543.750 33678.125 5040745(19690) 147 7121550(27818) 104 +11700
5764353 39543.750 33675.000 5040745(19690) 147 7087394(27685) 105 +7990
5772343 39540.625 33675.000 5023629(19623) 148 7087394(27685) 105 +19623
5791966 39537.500 33675.000 5006686(19557) 149 7087394(27685) 105 +72
5792038 39537.500 33671.875 5006686(19557) 149 7053725(27553) 106 +19485
5811523 39534.375 33671.875 4989914(19491) 150 7053725(27553) 106 +8068
5819591 39534.375 33668.750 4989914(19491) 150 7020531(27423) 107 +11423
5831014 39531.250 33668.750 4973309(19426) 151 7020531(27423) 107 +16000
5847014 39531.250 33665.625 4973309(19426) 151 6987802(27296) 108 +3426
5850440 39528.125 33665.625 4956869(19362) 152 6987802(27296) 108 +19362
5869802 39525.000 33665.625 4940591(19299) 153 6987802(27296) 108 +4508
5874310 39525.000 33662.500 4940591(19299) 153 6955526(27170) 109 +14791
5889101 39521.875 33662.500 4924472(19236) 154 6955526(27170) 109 +12379
5901480 39521.875 33659.375 4924472(19236) 154 6923693(27045) 110 +6857
5908337 39518.750 33659.375 4908510(19173) 155 6923693(27045) 110 +19173
5927510 39515.625 33659.375 4892702(19112) 156 6923693(27045) 110 +1015
5928525 39515.625 33656.250 4892702(19112) 156 6892294(26923) 111 +18097
5946622 39512.500 33656.250 4877046(19050) 157 6892294(26923) 111 +8826
5955448 39512.500 33653.125 4877046(19050) 157 6861318(26802) 112 +10224
5965672 39509.375 33653.125 4861539(18990) 158 6861318(26802) 112 +16578
5982250 39509.375 33650.000 4861539(18990) 158 6830756(26682) 113 +2412
5984662 39506.250 33650.000 4846179(18930) 159 6830756(26682) 113 +18930
6003592 39503.125 33650.000 4830964(18870) 160 6830756(26682) 113 +5340
6008932 39503.125 33646.875 4830964(18870) 160 6800599(26564) 114 +13530
6022462 39500.000 33646.875 4815891(18812) 161 6800599(26564) 114 +13034
6035496 39500.000 33643.750 4815891(18812) 161 6770838(26448) 115 +5778
6041274 39496.875 33643.750 4800959(18753) 162 6770838(26448) 115 +18753
6060027 39493.750 33643.750 4786165(18695) 163 6770838(26448) 115 +1917
6061944 39493.750 33640.625 4786165(18695) 163 6741464(26333) 116 +16778
6078722 39490.625 33640.625 4771506(18638) 164 6741464(26333) 116 +9555
6088277 39490.625 33637.500 4771506(18638) 164 6712469(26220) 117 +9083
6097360 39487.500 33637.500 4756981(18581) 165 6712469(26220) 117 +17137
6114497 39487.500 33634.375 4756981(18581) 165 6683845(26108) 118 +1444
6115941 39484.375 33634.375 4742588(18525) 166 6683845(26108) 118 +18525
6134466 39481.250 33634.375 4728325(18470) 167 6683845(26108) 118 +6139
6140605 39481.250 33631.250 4728325(18470) 167 6655584(25998) 119 +12331
6152936 39478.125 33631.250 4714190(18414) 168 6655584(25998) 119 +13667
6166603 39478.125 33628.125 4714190(18414) 168 6627678(25889) 120 +4747
6171350 39475.000 33628.125 4700181(18360) 169 6627678(25889) 120 +18360
6189710 39471.875 33628.125 4686296(18305) 170 6627678(25889) 120 +2782
6192492 39471.875 33625.000 4686296(18305) 170 6600121(25781) 121 +15523
6208015 39468.750 33625.000 4672534(18252) 171 6600121(25781) 121 +10258
6218273 39468.750 33621.875 4672534(18252) 171 6572905(25675) 122 +7994
6226267 39465.625 33621.875 4658892(18198) 172 6572905(25675) 122 +17681
6243948 39465.625 33618.750 4658892(18198) 172 6546022(25570) 123 +517
6244465 39462.500 33618.750 4645369(18145) 173 6546022(25570) 123 +18145
6262610 39459.375 33618.750 4631963(18093) 174 6546022(25570) 123 +6908
6269518 39459.375 33615.625 4631963(18093) 174 6519467(25466) 124 +11185
6280703 39456.250 33615.625 4618672(18041) 175 6519467(25466) 124 +14281
6294984 39456.250 33612.500 4618672(18041) 175 6493232(25364) 125 +3760
6298744 39453.125 33612.500 4605495(17990) 176 6493232(25364) 125 +17990
6316734 39450.000 33612.500 4592430(17939) 177 6493232(25364) 125 +3614
6320348 39450.000 33609.375 4592430(17939) 177 6467311(25262) 126 +14325
6334673 39446.875 33609.375 4579476(17888) 178 6467311(25262) 126 +10937
6345610 39446.875 33606.250 4579476(17888) 178 6441698(25162) 127 +6951
